person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
-0.4649023410220027,0.3949762053525948,3,-0.18356058799629554,2,3,2.3516909856076857,1.9098956771013917,2.2574198327906974,1,-0.46115650019201015,1
-0.844116983085105,0.2849372018262206,3,-0.4524277887774583,0,3,2.3516909856076857,-0.00741906039616581,2.4527442134637765,0,-0.46115650019201015,1
-0.2752950199904516,-0.012168107694989595,3,0.35417381356603,3,4,2.3516909856076857,2.267361136634834,2.355082023127237,0,-0.999751869004188,1
-0.6545096620535539,-1.58572585812214,2,-0.18356058799629554,5,1,-1.1870234622442808,0.5450275588827912,0.40183821639644024,0,-0.7304541845980991,1
-0.2752950199904516,2.445851713361863,0,1.429642616690681,5,0,1.8155221298725392,-1.0180714050770818,-0.9654324483151172,0,-0.46115650019201015,0
-0.844116983085105,2.445851713361863,2,-0.9901621903397838,1,5,2.3516909856076857,2.728816548032552,-0.8677702579785774,1,-0.999751869004188,0
-0.2752950199904516,2.445851713361863,2,1.1607754159095183,2,1,0.09978179152007059,-0.20564990613743853,-1.3560812096612767,0,-0.46115650019201015,0
-0.2752950199904516,2.445851713361863,0,-1.2590293911209467,1,3,2.3516909856076857,1.4029446617630543,-0.8677702579785774,0,-0.7304541845980991,0
-0.4649023410220027,2.445851713361863,0,1.1607754159095183,2,4,1.4723740622020454,1.7669094932880143,-1.063094638651657,0,-0.7304541845980991,0
-0.2752950199904516,0.5738681853711859,3,0.8919082151283555,4,0,2.3516909856076857,-1.144809158911666,1.9644332617810776,0,-0.7304541845980991,1
-1.0337243041166562,0.12145068230132189,3,-0.18356058799629554,3,1,2.3516909856076857,0.5450275588827912,2.0620954521176174,0,-0.7304541845980991,1
-0.2752950199904516,0.8360125314863024,3,-1.2590293911209467,0,0,2.3516909856076857,-1.4275318405426618,1.6714466907714585,0,-0.7304541845980991,1
-0.6545096620535539,0.4892953512323441,3,-0.18356058799629554,0,3,2.3516909856076857,-0.00741906039616581,2.0620954521176174,1,-0.46115650019201015,1
-0.844116983085105,0.4892953512323441,3,0.6230410143471927,0,5,2.3516909856076857,2.472091354367625,2.0620954521176174,1,-0.7304541845980991,1
-0.844116983085105,0.9295771241990137,3,0.35417381356603,4,2,2.3516909856076857,1.3704478018054689,1.5737845004349185,1,-0.7304541845980991,1
-0.844116983085105,1.0866499418040896,3,0.6230410143471927,5,1,2.3516909856076857,-0.11790838425195721,1.3784601197618387,0,-0.999751869004188,1
-0.4649023410220027,1.809763393548834,3,1.1607754159095183,1,0,2.3516909856076857,-1.0115720330855644,0.7924869777425997,0,-0.46115650019201015,0
-0.2752950199904516,2.445851713361863,3,-0.18356058799629554,4,2,0.09978179152007059,1.6076748794958446,-1.2584190193247367,1,-0.7304541845980991,0
-0.2752950199904516,2.445851713361863,3,-1.2590293911209467,5,1,1.8155221298725392,0.15181555339600428,-0.9654324483151172,0,-0.7304541845980991,0
-0.844116983085105,2.445851713361863,2,-0.4524277887774583,4,0,2.3516909856076857,-0.00741906039616581,-0.3794593062958783,0,-0.46115650019201015,0
-0.4649023410220027,2.061281115894832,3,1.1607754159095183,4,0,2.3516909856076857,-1.2098028788268376,0.59716259706952,0,-0.46115650019201015,0
-0.6545096620535539,-1.58572585812214,2,-0.721294989558621,5,4,-1.315703987620716,-0.00741906039616581,-0.18413492562279873,1,-0.7304541845980991,0
-1.2233316251482071,2.1556002617745813,3,-1.2590293911209467,5,0,2.3516909856076857,-1.632262058275452,0.59716259706952,0,-0.46115650019201015,0
-1.0337243041166562,2.445851713361863,2,0.35417381356603,5,1,0.4429298591905643,0.1843124133535899,-1.2584190193247367,0,-0.999751869004188,0
-0.2752950199904516,2.445851713361863,0,-1.2590293911209467,1,1,0.09978179152007059,-0.00741906039616581,-1.2584190193247367,0,-0.46115650019201015,1
-0.4649023410220027,2.445851713361863,0,1.1607754159095183,3,3,2.3516909856076857,1.5231830436061213,-0.6724458773054978,0,-0.999751869004188,1
-1.0337243041166562,0.237777628886346,3,0.35417381356603,1,3,2.3516909856076857,1.61742393748312,2.4527442134637765,0,-0.7304541845980991,1
-1.0337243041166562,-1.58572585812214,0,0.6230410143471927,1,3,-1.3585974960795277,1.2437100479708842,-0.3794593062958783,1,-0.7304541845980991,0
-0.2752950199904516,2.445851713361863,2,1.429642616690681,2,1,2.3516909856076857,-0.00741906039616581,-0.574783686968958,0,-0.7304541845980991,0
-0.4649023410220027,2.445851713361863,0,1.1607754159095183,2,3,1.8155221298725392,1.1072232361490244,-0.8677702579785774,1,-0.999751869004188,0
-0.6545096620535539,2.445851713361863,0,1.1607754159095183,1,0,0.031152177985971852,-1.3072934586995946,-1.2584190193247367,0,-0.999751869004188,0
-0.4649023410220027,2.445851713361863,3,-0.721294989558621,3,2,2.3516909856076857,0.8050024385434772,-0.6724458773054978,0,-0.46115650019201015,0
-0.4649023410220027,-1.58572585812214,2,-1.2590293911209467,3,2,-1.1012364453266574,-0.00741906039616581,0.7924869777425997,0,-0.7304541845980991,1
-1.0337243041166562,-0.17251065569056337,3,0.35417381356603,3,0,2.3516909856076857,-0.00741906039616581,2.648068594136857,0,-0.999751869004188,1
-1.2233316251482071,-1.58572585812214,2,0.35417381356603,1,2,-1.1012364453266574,0.8439986704925798,0.7924869777425997,1,-0.7304541845980991,1
-0.844116983085105,0.08057905242009719,3,-0.721294989558621,1,0,2.3516909856076857,-1.0115720330855644,2.5504064038003165,0,-0.999751869004188,1
-0.2752950199904516,0.7093733582850924,3,-0.721294989558621,5,0,2.3516909856076857,-1.144809158911666,1.5737845004349185,0,-0.7304541845980991,1
-0.2752950199904516,-1.58572585812214,2,-0.721294989558621,1,0,-0.5693569404373922,-1.138309786920149,2.648068594136857,0,-0.7304541845980991,1
-1.0337243041166562,0.8036925041648416,3,0.35417381356603,5,1,2.3516909856076857,-0.3583851479380916,1.4761223100983785,0,-0.7304541845980991,1
-1.2233316251482071,-1.58572585812214,2,-1.2590293911209467,4,2,-0.8953476047243611,0.8017527525477187,1.7691088811079978,1,-0.46115650019201015,1
-1.0337243041166562,-1.58572585812214,2,0.35417381356603,0,0,-0.8009818861149754,-1.2585481687632163,2.2574198327906974,0,-0.999751869004188,1
-0.6545096620535539,0.6466196865597659,3,-1.2590293911209467,5,3,2.3516909856076857,1.61742393748312,1.6714466907714585,1,-0.46115650019201015,1
-0.6545096620535539,2.445851713361863,3,-0.721294989558621,1,2,1.4723740622020454,0.63926845275979,-0.9654324483151172,1,-0.7304541845980991,0
2.4740111349670397,2.445851713361863,3,-0.18356058799629554,5,2,-0.792403184423213,0.8309999265095458,-1.4537433999978167,0,-0.7304541845980991,0
-0.4649023410220027,1.1809690876838388,3,0.08530661278486722,0,1,2.3516909856076857,0.5450275588827912,1.0854735487522194,0,-0.7304541845980991,0
-0.2752950199904516,1.4953662406163364,3,1.429642616690681,1,0,2.3516909856076857,-0.6866034335097073,0.7924869777425997,0,-0.999751869004188,0
-0.2752950199904516,-1.58572585812214,2,-1.2590293911209467,0,0,-1.1527086554772314,-0.00741906039616581,0.59716259706952,0,-0.46115650019201015,1
-1.0337243041166562,1.432486810029837,3,0.35417381356603,1,1,2.3516909856076857,-0.00741906039616581,0.8901491680791396,0,-0.46115650019201015,1
-0.844116983085105,2.445851713361863,3,0.6230410143471927,0,1,2.3516909856076857,0.0315771715529368,0.20651383572336068,0,-0.999751869004188,0
-0.6545096620535539,0.20633791359309622,3,-0.721294989558621,2,0,2.3516909856076857,-0.00741906039616581,2.2574198327906974,0,-0.999751869004188,1
-1.2233316251482071,-1.58572585812214,0,0.08530661278486722,0,4,-1.0583429368678456,1.5166836716146044,0.9878113584156795,1,-0.7304541845980991,1
-1.0337243041166562,0.237777628886346,3,-0.18356058799629554,1,2,2.3516909856076857,0.6652659407258587,2.1597576424541574,1,-0.7304541845980991,1
-1.0337243041166562,2.445851713361863,2,0.35417381356603,4,1,2.3516909856076857,-0.00741906039616581,-0.6724458773054978,0,-0.999751869004188,0
-0.2752950199904516,0.3383847178247452,3,0.08530661278486722,5,3,2.3516909856076857,1.4971855556400526,1.9644332617810776,1,-0.999751869004188,1
-0.6545096620535539,0.6464939276985928,3,0.08530661278486722,4,2,2.3516909856076857,0.8050024385434772,1.5737845004349185,1,-0.999751869004188,1
-0.6545096620535539,0.3446412211681019,3,-1.2590293911209467,5,3,2.3516909856076857,-0.00741906039616581,1.9644332617810776,0,-0.7304541845980991,1
-0.844116983085105,0.0019797641869727977,3,0.6230410143471927,3,1,2.3516909856076857,0.22655833129845157,2.4527442134637765,0,-0.999751869004188,1
-0.844116983085105,1.809763393548834,3,-0.9901621903397838,1,1,2.3516909856076857,0.5450275588827912,0.40183821639644024,0,-0.7304541845980991,0
-0.6545096620535539,-1.5744075606165702,2,-0.721294989558621,3,2,-1.341440092696003,0.8309999265095458,-0.3794593062958783,0,-0.7304541845980991,0
-1.0337243041166562,-0.0766195240461516,3,-1.2590293911209467,5,1,2.3516909856076857,-0.00741906039616581,2.4527442134637765,0,-0.7304541845980991,1
-0.4649023410220027,2.445851713361863,0,-0.4524277887774583,3,2,1.8155221298725392,1.0584779462126457,-0.7701080676420377,1,-0.46115650019201015,0
-0.6545096620535539,2.445851713361863,2,0.8919082151283555,2,1,1.8155221298725392,-0.6931028055012243,-0.7701080676420377,0,-0.46115650019201015,0
-0.2752950199904516,2.445851713361863,0,1.429642616690681,2,1,2.090040584008934,0.3792935730991041,-0.7701080676420377,0,-0.7304541845980991,0
-0.4649023410220027,2.445851713361863,0,0.35417381356603,0,3,0.4257724558070396,1.1072232361490244,-1.1607568289881969,1,-0.7304541845980991,1
-0.2752950199904516,2.445851713361863,0,-1.2590293911209467,3,2,2.3516909856076857,1.02598108625506,-0.574783686968958,1,-0.999751869004188,0
-0.4649023410220027,2.445851713361863,0,0.08530661278486722,3,2,2.3516909856076857,0.9674867383314057,-0.18413492562279873,0,-0.46115650019201015,0
-0.844116983085105,0.6464939276985928,3,0.6230410143471927,1,1,2.3516909856076857,-0.00741906039616581,1.2807979294252987,0,-0.7304541845980991,1
-1.0337243041166562,-1.56686202894619,0,-0.18356058799629554,4,0,-1.2728104791619042,-1.8174941600336905,-0.08647273528625882,0,-0.46115650019201015,1
-0.4649023410220027,-1.56686202894619,2,-0.4524277887774583,4,2,-1.315703987620716,0.8439986704925798,-0.2817971159593384,0,-0.7304541845980991,0
-1.2233316251482071,-0.6268145416780224,3,-0.4524277887774583,1,2,2.3516909856076857,0.5580263028658258,2.648068594136857,1,-0.7304541845980991,1
-0.6545096620535539,-0.673974114617897,3,-0.721294989558621,2,3,2.3516909856076857,-0.00741906039616581,2.648068594136857,0,-0.7304541845980991,1
-0.4649023410220027,-1.5600710504428483,2,-1.2590293911209467,0,2,-1.1012364453266574,0.6035219068064454,0.59716259706952,1,-0.46115650019201015,1
-0.6545096620535539,-1.5555437314406202,0,-0.9901621903397838,2,1,-0.989713323333747,-0.3583851479380916,1.0854735487522194,0,-0.7304541845980991,1
-0.2752950199904516,2.445851713361863,0,-0.18356058799629554,2,1,1.8155221298725392,0.15506523939176278,-0.7701080676420377,0,-0.46115650019201015,0
-0.4649023410220027,2.445851713361863,0,-1.2590293911209467,2,4,2.3516909856076857,2.8913008478204802,-0.3794593062958783,1,-0.999751869004188,0
-0.2752950199904516,2.445851713361863,0,0.35417381356603,1,1,2.3516909856076857,-0.11790838425195721,-0.08647273528625882,0,-0.999751869004188,1
-0.6545096620535539,2.445851713361863,3,-1.2590293911209467,3,1,-0.5865143438209168,-0.00741906039616581,-1.3560812096612767,0,-0.46115650019201015,0
-0.6545096620535539,-1.5555437314406202,0,-1.2590293911209467,0,1,-0.8438753945737871,0.26555456324755417,1.7691088811079978,0,-0.46115650019201015,1
-0.844116983085105,-1.5544119016900633,2,-1.2590293911209467,0,2,-1.2041808656278055,0.8050024385434772,0.10885164538682075,1,-0.999751869004188,1
-1.0337243041166562,-0.6425343993246473,3,0.35417381356603,3,3,2.3516909856076857,1.16246789807692,2.648068594136857,1,-0.999751869004188,1
-0.2752950199904516,-0.4538961075651487,3,-0.721294989558621,1,1,2.3516909856076857,-0.4461266698235729,2.648068594136857,0,-0.46115650019201015,1
-0.4649023410220027,-1.5544119016900633,2,-0.9901621903397838,3,3,-0.9982920250255093,1.16246789807692,1.0854735487522194,0,-0.7304541845980991,1
-1.0337243041166562,-1.5544119016900633,2,-0.9901621903397838,1,1,-0.8009818861149754,-0.00741906039616581,1.9644332617810776,0,-0.7304541845980991,1
-0.4649023410220027,-0.6312161018190774,3,-0.9901621903397838,1,4,2.3516909856076857,1.7344126333304293,2.648068594136857,1,-0.7304541845980991,1
-1.2233316251482071,-0.42245639227189896,3,-0.18356058799629554,1,1,2.3516909856076857,-0.00741906039616581,2.648068594136857,0,-0.999751869004188,1
-0.4649023410220027,2.445851713361863,0,-1.2590293911209467,5,5,2.3516909856076857,2.488339784346418,-0.574783686968958,0,-0.999751869004188,0
-0.2752950199904516,2.445851713361863,3,-0.9901621903397838,1,0,-1.1012364453266574,-0.5501166216878474,-1.5514055903343562,0,-0.46115650019201015,0
-0.844116983085105,2.445851713361863,3,0.8919082151283555,0,0,-0.3291532930680465,-0.7743449553951887,-1.3560812096612767,0,-0.999751869004188,0
-0.2752950199904516,2.445851713361863,0,-0.721294989558621,5,1,2.3516909856076857,-0.3031404860101959,-0.574783686968958,0,-0.999751869004188,0
-1.0337243041166562,-0.40786836437583107,3,0.08530661278486722,4,1,2.3516909856076857,0.26555456324755417,2.648068594136857,0,-0.7304541845980991,1
-0.844116983085105,-0.39101667697864917,3,-0.9901621903397838,0,0,2.3516909856076857,-1.0115720330855644,2.648068594136857,0,-0.7304541845980991,1
-0.4649023410220027,-0.39101667697864917,3,-0.18356058799629554,2,0,2.3516909856076857,-1.632262058275452,2.648068594136857,0,-0.999751869004188,1
-0.6545096620535539,-0.5796549687381477,3,-0.721294989558621,0,3,2.3516909856076857,1.4029446617630543,2.648068594136857,0,-0.999751869004188,1
-0.844116983085105,-0.39101667697864917,3,-0.9901621903397838,5,1,2.3516909856076857,0.26555456324755417,2.648068594136857,0,-0.46115650019201015,1
-1.0337243041166562,-0.39089091811747617,3,-1.2590293911209467,5,1,2.3516909856076857,-0.2121492781289561,2.648068594136857,0,-0.999751869004188,1
-1.0337243041166562,-0.39089091811747617,3,-0.4524277887774583,5,2,2.3516909856076857,0.39554200307789716,2.648068594136857,0,-0.7304541845980991,1
-1.0337243041166562,-0.3281372463921497,3,-0.721294989558621,1,1,2.3516909856076857,0.0315771715529368,2.648068594136857,0,-0.46115650019201015,1
-0.844116983085105,-1.5479981997702403,2,-0.4524277887774583,0,0,-0.766667079347926,-1.0115720330855644,2.0620954521176174,0,-0.46115650019201015,1
-0.6545096620535539,2.445851713361863,0,-0.9901621903397838,1,1,2.3516909856076857,0.1843124133535899,-0.574783686968958,0,-0.999751869004188,0
-0.844116983085105,2.445851713361863,0,0.08530661278486722,0,0,1.987096163707786,-0.6866034335097073,-0.6724458773054978,0,-0.7304541845980991,0
-0.4649023410220027,2.445851713361863,0,-0.721294989558621,1,3,2.3516909856076857,1.6434214254491888,-0.4771214966324182,0,-0.7304541845980991,0
-0.2752950199904516,2.445851713361863,0,1.429642616690681,1,2,1.8155221298725392,1.042229516233853,-0.7701080676420377,1,-0.999751869004188,0
-0.844116983085105,2.445851713361863,0,0.6230410143471927,3,2,2.3516909856076857,1.2274616179920912,-0.08647273528625882,1,-0.7304541845980991,0
-0.2752950199904516,2.445851713361863,0,1.6985098174718438,1,0,0.4429298591905643,-1.0180714050770818,-1.063094638651657,0,-0.999751869004188,0
-0.844116983085105,-0.3281372463921497,3,-0.9901621903397838,4,2,2.3516909856076857,0.7172609166579959,2.648068594136857,0,-0.999751869004188,1
-0.2752950199904516,-0.5167755381516482,3,-0.721294989558621,0,3,2.3516909856076857,0.2753036212348297,2.648068594136857,0,-0.46115650019201015,1
-1.0337243041166562,-0.2966975310988999,3,0.08530661278486722,1,2,2.3516909856076857,0.7855043225689256,2.648068594136857,1,-0.46115650019201015,1
-0.2752950199904516,-0.4853358228583985,3,-1.2590293911209467,2,3,2.3516909856076857,1.3866962317842613,2.648068594136857,1,-0.999751869004188,1
-0.844116983085105,-0.4853358228583985,3,-0.9901621903397838,5,4,2.3516909856076857,2.247863020660283,2.648068594136857,0,-0.999751869004188,1
-0.844116983085105,-1.5479981997702403,0,-0.721294989558621,1,1,-1.3757548994630524,-0.5728644236581574,-0.574783686968958,0,-0.46115650019201015,0
-1.2233316251482071,-1.5479981997702403,2,-1.2590293911209467,5,2,-0.8438753945737871,0.63926845275979,1.6714466907714585,0,-0.46115650019201015,1
-1.0337243041166562,2.445851713361863,0,0.35417381356603,5,1,1.1292259945315517,-0.1276574422392333,-0.8677702579785774,0,-0.46115650019201015,0
-0.2752950199904516,2.445851713361863,2,1.429642616690681,4,1,2.158670197543033,0.26555456324755417,-0.6724458773054978,0,-0.46115650019201015,0
-0.2752950199904516,-0.4538961075651487,3,0.08530661278486722,5,5,2.3516909856076857,2.4103473204482118,2.648068594136857,0,-0.999751869004188,1
-1.0337243041166562,-0.2339438593735734,3,0.35417381356603,1,1,2.3516909856076857,-0.00741906039616581,2.648068594136857,0,-0.46115650019201015,1
-0.6545096620535539,-0.2338181005124004,3,-0.18356058799629554,2,3,2.3516909856076857,-0.00741906039616581,2.648068594136857,1,-0.46115650019201015,1
-0.844116983085105,-0.2338181005124004,3,-0.18356058799629554,1,1,2.3516909856076857,0.1128193214469011,2.648068594136857,0,-0.7304541845980991,1
-0.844116983085105,-0.2338181005124004,3,-0.18356058799629554,1,3,2.3516909856076857,1.5069346136273287,2.648068594136857,1,-0.7304541845980991,1
-0.6545096620535539,-0.22866198720430744,3,0.8919082151283555,4,2,2.3516909856076857,0.7172609166579959,2.648068594136857,1,-0.46115650019201015,1
-0.2752950199904516,-0.20237838521915064,3,-0.18356058799629554,0,2,2.3516909856076857,0.6035219068064454,2.648068594136857,0,-0.999751869004188,1
-0.6545096620535539,2.445851713361863,2,0.8919082151283555,3,2,1.8155221298725392,0.6587665687343411,-0.6724458773054978,0,-0.7304541845980991,0
-0.844116983085105,2.445851713361863,0,0.08530661278486722,1,5,2.158670197543033,2.1341240108087325,-0.4771214966324182,1,-0.7304541845980991,1
-0.844116983085105,-1.5253616047591005,2,-0.721294989558621,4,4,-0.28625978460923485,1.9586409670377698,2.648068594136857,0,-0.46115650019201015,1
-0.6545096620535539,-0.0766195240461516,3,-1.2590293911209467,4,1,2.3516909856076857,-0.00741906039616581,2.4527442134637765,0,-0.7304541845980991,1
-0.6545096620535539,-0.0766195240461516,3,-0.721294989558621,4,1,2.3516909856076857,0.0315771715529368,2.4527442134637765,0,-0.7304541845980991,1
-0.2752950199904516,-0.26525781580565017,3,0.6230410143471927,0,3,2.3516909856076857,1.2404603619751258,2.648068594136857,1,-0.999751869004188,1
-0.844116983085105,-1.5228464275356406,2,-0.721294989558621,0,3,-0.9296624114914105,-0.00741906039616581,1.1831357390887587,0,-0.7304541845980991,1
-0.6545096620535539,2.445851713361863,3,0.8919082151283555,3,1,0.4429298591905643,0.5450275588827912,-1.063094638651657,0,-0.999751869004188,0
-0.6545096620535539,2.445851713361863,0,0.8919082151283555,2,2,0.4429298591905643,0.8050024385434772,-1.063094638651657,0,-0.999751869004188,0
-1.2233316251482071,2.445851713361863,0,0.08530661278486722,1,2,1.1292259945315517,1.1819660140514716,-0.8677702579785774,0,-0.46115650019201015,0
-0.4649023410220027,-0.26525781580565017,3,-0.4524277887774583,2,4,2.3516909856076857,1.8871478751310817,2.648068594136857,0,-0.46115650019201015,1
-0.844116983085105,-0.0766195240461516,3,-0.4524277887774583,4,2,2.3516909856076857,0.5580263028658258,2.4527442134637765,0,-0.7304541845980991,1
-0.844116983085105,-0.0766195240461516,3,0.6230410143471927,4,1,2.3516909856076857,-0.2478958240823002,2.4527442134637765,0,-0.46115650019201015,1
-1.2233316251482071,-0.0766195240461516,3,0.35417381356603,1,1,2.3516909856076857,-0.00741906039616581,2.4527442134637765,0,-0.46115650019201015,1
-0.4649023410220027,-0.015029121786675322,3,1.1607754159095183,3,2,2.3516909856076857,0.5580263028658258,2.2574198327906974,0,-0.999751869004188,1
-1.0337243041166562,-0.18980249910185074,3,-0.721294989558621,2,3,2.3516909856076857,1.2827062799199875,2.6480685941368565,1,-0.7304541845980991,1
-0.844116983085105,2.445851713361863,0,0.6230410143471927,1,0,2.3516909856076857,-0.00741906039616581,-0.2817971159593384,0,-0.999751869004188,0
-1.2233316251482071,2.445851713361863,0,-0.721294989558621,0,2,2.3516909856076857,0.9674867383314057,-0.3794593062958783,0,-0.999751869004188,0
-0.6545096620535539,2.445851713361863,0,-0.4524277887774583,5,0,2.3516909856076857,-1.144809158911666,-0.4771214966324182,0,-0.46115650019201015,0
-0.2752950199904516,2.445851713361863,0,-0.18356058799629554,1,2,0.9576519606963049,1.2274616179920912,-0.9654324483151172,0,-0.7304541845980991,0
-0.4649023410220027,2.445851713361863,0,-0.721294989558621,0,1,1.0434389776139283,0.31754953917969136,-0.8677702579785774,0,-0.999751869004188,0
-0.6545096620535539,2.445851713361863,3,0.8919082151283555,1,0,0.09978179152007059,-0.8198405593358088,-1.1607568289881969,0,-0.46115650019201015,0
-0.6545096620535539,0.11201876771334696,3,-0.4524277887774583,1,1,2.3516909856076857,-0.3583851479380916,2.0620954521176174,0,-0.999751869004188,1
-1.0337243041166562,0.11201876771334696,3,0.35417381356603,1,2,2.3516909856076857,0.6652659407258587,2.0620954521176174,1,-0.7304541845980991,1
-1.0337243041166562,2.445851713361863,0,0.35417381356603,0,0,-0.07179224231517627,-1.5737677103517975,-1.2584190193247367,0,-0.46115650019201015,0
